1442,36,48,463,636,122,305,2016-11-03,2,14
2023,193,109,489,1617,274,117,2014-03-14,2,1
1486,121,79,174,307,126,39,2015-11-26,7,8
427,241,209,411,1472,35,227,2016-02-28,2,2
1213,170,236,50,1952,258,243,2013-12-01,2,17
2521,140,1,605,1132,286,162,2016-01-12,2,18
2136,294,122,470,595,228,249,2016-10-23,4,10
170,17,108,299,670,414,176,2013-06-08,3,19
2153,241,28,485,1196,396,272,2015-04-21,5,10
2386,110,301,463,1024,8,347,2014-01-15,3,19
2608,147,300,293,515,183,118,2013-01-18,4,3
1163,115,26,80,1489,66,234,2014-09-28,8,7
1913,75,141,146,1070,214,348,2013-04-23,8,10
35,140,196,262,129,16,59,2015-03-05,9,9
1795,110,257,118,1530,123,98,2013-01-03,5,16
563,233,142,349,688,197,223,2014-08-12,9,6
576,140,317,591,172,295,302,2013-08-03,8,10
2625,299,164,537,1276,285,166,2015-01-01,4,11
2082,11,341,538,81,135,139,2016-03-20,1,18
2789,16,239,164,98,184,259,2015-04-17,8,16
1410,78,51,12,536,273,100,2016-07-18,9,1
2565,280,265,549,174,183,19,2016-02-16,9,18
2265,106,146,614,1028,100,75,2016-05-13,7,5
2507,284,6,332,972,427,162,2014-09-20,4,7
2153,284,253,461,1227,66,148,2015-11-15,5,10
1347,180,221,313,1219,140,130,2014-02-19,10,16
2674,184,309,587,725,376,122,2016-11-16,2,17
1760,215,126,606,1443,342,116,2013-11-27,9,14
840,170,312,614,1683,351,287,2014-12-23,9,2
1527,161,330,127,911,134,305,2016-12-17,10,15
393,209,269,74,1215,406,99,2015-10-24,9,2
2648,206,347,31,1776,364,196,2015-03-09,8,7
2786,174,141,283,1456,357,49,2016-05-04,7,6
1242,134,14,152,527,295,101,2016-05-06,6,5
849,284,274,245,1878,267,193,2013-03-13,3,17
1381,49,302,648,708,12,51,2015-09-17,6,5
106,260,90,62,462,109,53,2015-04-16,7,5
2576,82,140,290,476,44,258,2013-03-01,1,1
1261,60,62,105,779,132,339,2016-04-05,6,2
107,134,213,524,1049,18,27,2016-04-23,5,14
1772,126,326,371,1093,418,298,2015-09-16,9,5
1004,177,290,24,1651,133,17,2015-02-25,8,4
1999,108,217,204,1872,267,141,2015-04-23,4,2
1196,153,134,63,556,109,269,2016-03-12,5,13
434,239,40,606,1431,263,306,2015-07-09,2,13
2985,240,123,66,1736,142,262,2013-04-12,9,6
1339,250,143,219,788,121,58,2014-06-11,10,12
2924,5,211,392,1085,66,328,2016-09-01,1,2
871,139,153,629,456,59,284,2014-04-11,7,18
178,56,284,274,72,441,286,2013-05-22,5,15
2212,171,33,481,225,333,286,2015-01-28,3,16
1597,296,62,30,578,88,125,2014-09-27,4,1
1814,12,249,187,246,9,35,2014-01-02,1,19
2034,167,166,42,202,135,162,2014-02-13,4,1
28,252,120,440,1968,265,318,2013-01-11,2,14
843,18,178,159,1105,417,221,2013-10-23,6,13
2003,293,103,15,671,392,268,2016-10-03,6,16
316,152,47,164,1466,134,266,2016-02-01,10,4
1200,5,188,569,1205,374,189,2015-04-25,1,3
1288,278,159,531,1195,396,294,2016-07-03,6,2
1631,202,194,233,1170,206,191,2013-09-25,3,10
2851,190,172,418,780,234,113,2014-03-05,5,7
2424,286,3,110,1191,119,151,2016-05-13,8,16
2455,174,156,455,1161,13,186,2014-03-02,10,13
1015,286,132,368,957,312,220,2013-07-05,7,11
586,208,217,406,1019,144,134,2014-12-15,3,1
674,56,187,467,1708,329,249,2016-11-05,7,10
980,298,36,512,137,348,324,2014-05-08,4,6
197,14,137,351,1517,32,230,2014-04-25,4,14
1108,205,117,43,254,293,80,2016-05-03,3,3
1551,91,106,383,461,90,42,2013-02-20,9,18
2666,205,292,334,1747,175,125,2015-04-18,4,4
2684,27,158,474,1766,95,209,2013-03-12,4,3
2163,69,322,360,977,271,29,2014-01-28,1,18
2739,218,103,146,1425,253,148,2015-12-06,1,13
2003,221,291,53,1429,127,237,2016-02-01,10,9
520,0,260,120,973,45,290,2015-07-04,4,12
484,5,42,628,1285,135,337,2015-10-08,6,7
2361,19,175,204,254,83,264,2015-08-13,8,3
922,242,235,524,670,359,16,2016-04-26,5,15
2482,246,10,53,876,48,247,2016-06-09,4,8
1769,278,173,186,936,77,322,2015-07-15,9,17
427,3,276,470,855,150,168,2014-09-04,2,5
1923,242,191,530,177,12,124,2014-04-14,7,18
2535,95,217,274,839,139,259,2014-08-07,6,9
2508,150,229,623,747,415,267,2013-04-08,7,11
965,40,266,286,1898,283,297,2014-06-23,1,12
984,13,135,63,82,71,228,2013-08-23,4,6
1577,87,131,93,1158,347,250,2014-03-07,5,12
2738,212,87,643,1279,242,261,2015-11-09,7,1
1466,136,39,362,161,423,33,2015-10-12,5,8
2156,194,205,172,111,333,163,2016-05-24,6,13
803,151,58,109,127,35,41,2013-11-09,5,16
789,263,329,269,242,120,341,2013-07-18,4,3
1941,103,84,439,107,127,261,2014-05-11,3,6
2388,15,300,542,1777,15,122,2014-12-13,3,19
1993,274,3,258,480,98,39,2015-07-20,10,11
1647,111,97,151,1309,395,299,2013-12-01,1,18
1744,261,171,514,353,240,184,2016-05-26,6,11
2432,268,125,68,1892,367,103,2014-02-23,4,2
421,102,229,457,1793,305,32,2014-10-18,3,7
172,205,277,448,250,337,62,2015-01-10,10,7
1023,175,38,596,196,150,67,2016-05-08,4,1
2517,176,54,445,1380,374,300,2016-04-27,5,11
1521,82,161,602,653,438,270,2015-02-20,8,6
2152,82,41,639,734,12,153,2013-12-04,6,8
76,33,226,61,1299,71,114,2015-01-05,2,15
1254,61,76,498,776,141,4,2013-02-26,1,12
1570,229,40,444,654,40,219,2015-11-28,1,9
588,195,164,85,510,199,330,2015-12-02,2,4
2876,105,273,127,1290,385,340,2014-02-11,5,6
765,155,274,429,1579,116,127,2013-04-01,4,13
1811,67,176,237,1203,292,223,2014-08-04,9,6
2988,129,262,473,894,134,83,2015-05-02,3,9
511,60,242,331,579,331,71,2015-01-14,9,5
1437,265,71,431,1411,264,85,2015-11-18,1,2
901,231,155,619,1323,326,104,2015-08-17,8,5
2812,90,14,272,1209,325,107,2013-02-23,8,8
91,292,237,96,993,367,62,2013-08-23,9,8
138,13,242,111,418,144,14,2014-03-24,1,11
509,170,322,616,1314,126,88,2016-09-28,4,15
1901,126,337,112,439,423,274,2015-01-14,7,7
1954,131,128,289,1284,369,18,2016-02-12,6,19
1342,239,60,511,1091,295,175,2013-07-27,1,9
757,221,108,586,275,316,182,2014-11-13,6,8
859,146,227,415,1411,280,100,2013-01-28,5,9
2958,214,166,507,467,276,17,2013-06-14,6,11
2885,6,8,511,672,390,258,2016-10-16,9,13
2120,179,175,297,981,276,161,2014-04-19,2,2
713,274,130,122,796,351,95,2014-05-12,3,13
2770,250,11,328,1887,132,282,2013-12-16,8,3
177,140,61,570,691,89,263,2016-03-12,4,1
873,30,86,74,1061,261,113,2016-04-17,4,2
1594,78,133,558,626,297,51,2015-10-02,6,16
923,168,213,36,157,241,3,2015-02-21,1,18
334,93,345,159,515,183,265,2013-09-04,8,7
1148,261,186,564,1046,129,166,2014-10-06,7,4
2561,144,141,143,704,91,201,2014-08-09,3,14
1026,173,240,542,100,219,14,2016-02-21,1,10
2158,223,247,318,1876,5,334,2014-07-09,7,9
450,0,280,623,246,278,47,2016-05-09,6,1
1657,43,132,319,1906,6,89,2016-04-28,5,11
1131,297,221,85,933,261,225,2013-06-14,7,3
2892,294,123,442,1240,174,101,2015-04-21,5,2
1720,173,152,609,62,85,206,2014-11-28,9,3
125,70,325,304,533,366,79,2016-01-25,7,3
1177,131,331,122,1519,356,281,2016-02-04,8,6
812,245,111,604,142,413,148,2013-11-23,2,4
2080,159,135,110,1471,68,226,2016-05-04,5,2
2000,188,300,491,184,70,188,2014-05-24,2,4
1886,129,301,347,1377,447,250,2013-07-21,4,10
1745,266,207,253,1111,206,29,2016-11-11,6,8
1430,214,178,628,911,207,12,2016-03-02,3,16
2629,120,89,609,677,146,115,2016-03-03,8,16
910,12,24,180,1230,57,79,2013-06-12,4,3
2517,61,48,48,799,384,159,2016-07-26,6,8
1587,85,327,285,621,263,258,2016-11-02,8,4
1654,297,78,405,169,102,170,2014-03-06,4,11
956,174,299,370,114,44,92,2013-04-01,9,3
1619,229,256,162,362,176,309,2014-06-04,4,14
1028,137,237,561,283,346,267,2014-06-23,8,19
2376,259,309,521,1594,51,31,2015-12-28,1,3
1538,249,327,119,1398,16,209,2016-03-27,9,19
887,256,254,133,195,352,245,2014-06-21,4,7
1187,167,42,310,663,176,80,2014-04-21,3,12
1197,256,159,37,1165,379,168,2013-11-08,2,6
2500,21,68,595,902,209,174,2015-03-19,3,8
2091,134,306,460,862,277,199,2016-12-11,10,16
1195,6,87,320,383,97,124,2014-08-04,7,13
2447,87,266,640,669,182,292,2015-10-24,4,9
1069,58,63,497,1520,340,133,2015-09-10,9,13
2155,218,251,611,1395,191,8,2013-10-17,4,5
23,115,1,466,707,421,156,2015-08-02,9,16
211,75,160,116,590,210,122,2013-01-03,1,8
1376,81,157,135,1307,5,241,2014-10-07,2,5
1745,170,326,245,221,20,79,2013-02-14,10,19
2075,236,10,325,1509,275,75,2014-12-25,5,8
1003,299,225,527,782,77,43,2014-09-01,2,11
207,70,66,51,332,356,151,2015-08-11,7,11
2793,62,241,195,72,396,104,2016-01-05,10,4
2704,17,139,125,671,377,230,2015-07-16,1,3
1897,2,163,64,972,222,283,2016-09-17,4,6
1366,240,112,62,88,204,137,2014-10-20,9,15
245,284,223,175,1158,113,101,2015-12-14,9,10
971,191,337,586,1289,89,52,2013-07-25,2,8
746,260,257,382,209,349,254,2015-03-06,10,19
2352,234,300,90,554,153,154,2016-08-26,1,18
120,140,182,301,948,88,218,2015-11-06,1,17
2462,245,303,88,557,272,186,2014-04-25,1,16
1999,18,9,59,581,156,90,2013-07-06,3,8
2951,70,138,238,1555,95,112,2014-07-14,10,9
1798,61,56,96,1795,129,65,2013-02-10,8,14
1581,120,303,590,1676,418,276,2015-01-25,4,19
2692,197,16,629,1535,233,188,2013-11-09,10,7
2527,277,204,211,246,22,250,2015-04-03,1,12
1538,101,18,391,587,113,229,2014-06-20,2,9
761,254,35,324,1174,365,238,2013-08-13,3,15
1269,299,86,271,1268,336,185,2015-02-22,8,14
1003,260,1,265,271,269,207,2016-01-18,10,4
2694,248,85,114,656,226,242,2015-07-23,5,8
1063,283,282,443,387,372,216,2016-02-12,4,9
635,139,278,648,1175,324,238,2014-08-27,3,16
1221,212,48,519,648,117,99,2014-01-08,7,1
1917,225,281,411,281,103,175,2013-09-26,3,1
2457,180,237,429,1427,49,115,2014-08-01,3,18
842,56,23,326,246,33,163,2016-11-19,10,19
1625,146,215,103,1018,447,16,2015-08-16,2,6
995,194,328,555,1800,126,202,2013-01-04,3,1
2042,91,83,494,269,442,213,2016-01-15,7,11
1213,145,306,311,657,289,171,2013-07-23,1,7
1850,266,195,330,711,176,278,2015-03-12,10,16
2514,195,37,189,581,71,93,2016-11-16,1,8
2869,76,325,356,1450,15,73,2015-10-17,3,17
1327,265,165,224,1787,4,203,2015-10-20,6,19
2547,111,69,485,436,16,47,2015-07-07,4,13
2078,247,304,591,745,334,23,2015-10-10,8,2
1998,5,83,568,1455,335,127,2015-08-13,5,9
1075,8,133,283,765,337,152,2014-04-02,3,10
1526,216,172,229,1382,52,257,2016-10-25,8,17
361,288,306,38,1341,163,217,2015-05-07,3,2
479,142,237,566,1421,88,311,2014-10-24,7,5
1180,68,98,607,95,116,252,2016-07-19,10,8
959,292,35,53,1444,193,90,2016-03-04,3,1
631,282,166,646,69,269,55,2013-07-28,7,6
411,101,180,78,268,74,182,2013-09-15,7,13
717,84,208,263,1968,117,28,2013-03-11,2,11
753,122,127,164,1701,447,30,2015-06-20,6,10
34,252,245,378,867,290,277,2014-11-19,6,16
2693,261,267,458,1180,124,270,2013-02-15,5,19
169,39,41,542,1479,208,261,2015-06-09,9,13
214,4,235,289,1154,265,75,2014-08-14,1,11
2117,248,309,105,463,51,223,2016-04-15,3,6
616,234,143,627,1635,166,321,2014-09-17,4,15
2179,132,171,99,1240,353,196,2014-03-19,2,6
2730,55,115,283,1556,212,235,2014-06-04,5,15
1420,194,131,589,1432,212,315,2013-09-11,2,9
1848,234,9,589,228,92,229,2015-08-25,5,16
2606,282,282,231,1419,47,60,2016-02-01,10,6
128,212,183,47,1808,449,221,2014-02-10,9,3
618,84,189,24,1881,264,259,2014-05-03,6,8
1718,80,309,161,395,330,188,2014-12-10,4,2
277,204,213,506,323,388,237,2013-01-13,8,10
1122,207,23,363,1642,114,289,2015-07-21,4,6
2953,158,43,538,285,439,255,2013-06-20,7,8
1975,240,325,345,445,199,61,2016-10-19,7,4
2578,6,300,140,79,68,67,2015-04-24,9,17
909,132,46,525,1409,178,303,2014-05-20,2,5
1452,35,292,537,1201,359,245,2016-05-11,9,5
910,228,186,649,801,155,269,2014-05-06,2,7
2674,126,195,510,1747,233,279,2014-06-18,3,1
2450,184,260,157,369,50,323,2013-02-13,7,1
911,153,215,623,1356,178,221,2016-12-26,4,1
1036,212,201,495,655,28,277,2015-02-12,7,16
791,278,340,187,826,184,157,2016-12-25,3,14
2460,27,41,407,1906,266,274,2015-08-15,6,12
2020,8,252,580,1982,2,69,2015-01-08,3,16
150,282,203,401,1299,242,253,2016-06-07,3,2
1043,215,265,161,1491,359,59,2013-04-14,1,2
231,171,102,302,1273,237,186,2016-08-13,6,9
2583,287,163,427,1981,372,258,2015-01-24,8,5
381,93,240,253,875,300,94,2014-12-17,9,16
187,3,16,18,818,198,206,2015-02-05,7,17
1614,241,120,607,1773,412,65,2014-09-03,2,5
802,244,119,385,1614,424,206,2013-01-01,2,4
2486,129,3,298,1947,408,121,2013-09-22,3,7
2904,226,289,379,646,391,250,2014-03-16,6,9
612,275,49,647,519,104,129,2016-08-28,5,1
1568,99,80,23,1132,7,256,2015-10-06,2,13
595,112,85,641,1586,130,143,2016-10-10,3,19
1559,217,233,567,1558,6,283,2013-10-11,1,18
1132,203,196,443,332,227,135,2013-06-22,3,11
1517,115,187,286,606,6,81,2016-09-15,2,5
736,106,190,50,515,255,32,2014-03-18,2,2
2553,241,156,280,1894,332,12,2013-09-09,10,6
2736,214,36,248,1351,96,195,2013-09-08,4,13
1548,62,271,277,133,373,70,2014-03-13,4,5
2654,249,343,167,1748,303,224,2013-06-22,10,2
1243,119,212,10,1862,169,346,2016-07-08,4,19
468,157,310,237,1231,6,108,2014-08-13,1,2
2039,60,334,345,1524,43,246,2014-05-21,7,16
338,96,16,254,1048,398,47,2013-12-05,3,12
1598,212,171,501,1367,239,58,2015-04-08,8,4
602,20,216,465,1588,443,328,2015-06-13,7,6
1977,147,319,328,1942,441,60,2014-07-25,7,13
998,59,178,219,1929,284,312,2013-06-09,3,3
2886,278,293,30,606,34,274,2013-07-04,9,1
2470,262,160,209,1548,446,328,2015-10-23,3,13
174,116,286,231,1868,248,209,2013-04-24,9,17
661,36,222,448,641,136,170,2016-07-07,8,1
2727,288,313,636,1453,180,92,2014-02-18,6,19
2443,214,264,453,1850,138,70,2014-12-24,1,4
625,155,51,606,597,297,234,2014-04-01,10,11
2459,187,24,53,412,186,15,2016-12-21,7,7
146,257,225,466,1779,62,140,2013-08-18,10,10
220,159,229,398,354,270,153,2014-10-10,10,1
2651,186,13,102,1155,98,58,2016-08-11,2,14
305,105,149,297,715,230,234,2014-06-21,9,19
1867,185,276,388,1889,192,249,2016-01-26,10,3
1883,60,204,522,1993,90,143,2014-07-13,5,5
2338,26,321,234,1092,242,64,2014-12-02,7,16
1564,156,318,505,1373,275,201,2015-01-23,10,17
2293,157,218,234,829,196,255,2014-07-22,1,12
2652,71,39,316,1048,157,42,2014-02-02,6,14
670,3,250,489,1679,270,79,2014-07-16,10,2
1494,73,146,85,399,329,323,2014-11-15,8,9
1331,250,262,216,871,407,4,2015-01-17,5,14
1242,73,20,422,1960,256,245,2015-11-07,8,15
1972,223,83,502,1071,345,300,2013-08-07,4,17
1539,239,97,547,1232,194,133,2016-08-18,8,2
2144,138,245,303,1068,429,229,2014-08-18,5,11
2471,207,297,369,76,163,210,2014-08-24,5,6
1279,270,138,618,329,306,130,2013-02-16,3,16
380,249,125,225,1204,195,153,2014-11-28,10,15
2439,128,189,186,1741,110,35,2013-08-15,10,19
2768,18,178,179,1315,13,248,2014-11-27,2,14
1233,82,328,250,1716,439,221,2013-04-01,8,13
2998,23,106,578,1921,438,139,2016-07-16,4,16
523,131,255,221,1167,318,63,2015-02-19,9,7
2005,119,310,435,160,293,189,2016-06-08,4,2
1301,20,284,200,1439,413,304,2016-01-25,3,2
1114,167,308,565,1203,235,201,2013-06-20,7,14
2055,66,213,474,1636,151,208,2013-09-03,1,8
2404,38,312,291,1656,446,240,2013-09-12,1,19
599,37,185,484,1562,371,74,2013-07-28,8,4
2789,49,171,584,751,100,65,2016-12-09,1,8
2101,264,310,138,246,371,224,2015-07-20,4,13
510,146,128,368,1352,340,312,2015-04-05,6,14
1642,184,268,125,1603,197,231,2015-11-03,8,15
2938,203,217,584,845,111,303,2015-04-21,4,5
890,141,126,58,852,327,1,2014-07-13,4,16
2255,166,148,614,302,382,252,2014-11-03,2,11
1632,249,298,638,1498,407,265,2013-03-15,9,16
1386,200,210,144,1311,107,281,2014-09-10,3,19
864,30,101,82,581,125,173,2013-09-15,8,18
2706,41,332,259,229,5,268,2015-12-03,8,15
1748,159,88,204,196,382,121,2014-06-09,8,12
1090,252,160,494,1389,132,83,2016-05-01,4,16
1434,228,176,130,934,285,60,2014-11-03,10,1
1353,9,111,330,127,439,141,2015-02-24,10,15
1434,85,238,134,148,210,114,2013-02-06,9,17
1724,181,9,263,619,66,91,2016-07-27,7,6
1570,289,43,570,1379,70,108,2013-01-24,5,5
1936,71,274,593,832,209,197,2016-08-20,3,18
2380,177,115,505,516,103,112,2013-12-28,3,11
203,59,15,637,659,188,156,2016-04-04,5,16
1485,4,241,35,317,337,331,2016-05-02,4,14
1426,128,280,540,105,120,56,2014-10-10,10,10
1886,207,255,340,1242,192,147,2013-05-22,8,1
666,8,318,615,401,436,24,2016-01-15,2,4
1524,132,2,426,341,260,34,2015-11-16,1,19
2545,121,13,644,631,389,181,2014-10-01,1,4
74,133,86,555,879,67,145,2016-10-08,4,16
1604,279,182,559,423,118,341,2015-02-27,6,11
388,77,93,256,636,396,256,2016-05-05,7,9
1362,99,120,408,1247,393,51,2013-02-21,9,4
2715,275,58,241,1923,164,227,2014-12-23,4,7
1005,116,51,86,1281,153,124,2016-02-11,10,13
1646,184,48,533,1467,428,191,2015-06-27,10,5
270,58,304,77,1422,180,169,2013-12-01,4,16
1213,120,243,254,1574,292,203,2016-04-28,4,15
783,25,143,432,542,163,286,2013-11-17,8,16
1798,254,51,125,451,20,251,2014-02-22,4,2
2512,245,17,102,1471,378,6,2014-12-23,3,15
2427,118,290,269,1347,438,301,2014-03-28,3,5
2693,286,49,17,1594,24,105,2014-09-18,10,15
2096,200,7,312,977,79,121,2013-12-24,2,10
4,63,27,480,381,147,88,2014-02-14,1,3
2191,165,197,145,1389,360,348,2015-09-16,1,15
1690,17,304,551,924,226,241,2014-11-03,1,9
1453,171,326,491,680,170,227,2014-10-09,7,12
853,275,228,30,1874,122,131,2016-02-17,8,9
604,195,313,540,1448,437,312,2014-10-14,7,18
2378,49,61,421,868,235,94,2016-07-13,3,12
1345,37,167,627,1009,197,143,2013-11-08,9,8
110,135,115,585,1341,193,6,2015-02-24,7,4
14,261,61,606,700,274,255,2014-07-13,10,7
2670,194,107,534,753,326,88,2015-10-17,6,7
328,69,59,246,779,222,20,2016-11-23,2,6
594,208,91,76,82,78,40,2014-05-06,3,15
1607,32,76,16,1851,88,16,2015-04-01,2,19
2403,286,54,140,661,24,272,2013-04-27,7,5
1483,47,228,348,1811,144,268,2015-12-10,3,16
1875,287,19,510,804,130,279,2013-03-12,4,12
2931,267,189,329,1136,416,221,2014-08-11,8,6
1763,113,44,506,1592,185,195,2014-11-02,4,7
14,152,32,70,988,381,8,2016-06-12,2,13
100,117,304,364,415,439,98,2014-01-19,5,6
1876,218,34,365,298,64,137,2015-10-20,2,14
2506,61,216,203,1392,6,224,2013-08-01,9,9
1068,217,220,551,139,357,276,2015-03-19,6,5
978,215,194,117,1926,373,48,2013-08-14,3,14
2038,172,0,440,67,401,39,2013-01-05,3,18
2705,77,263,453,1951,334,137,2016-11-27,7,18
648,288,45,139,1615,6,185,2014-10-03,4,3
902,221,297,608,204,290,116,2015-02-11,10,1
2395,111,140,111,1587,438,311,2015-12-27,3,2
2117,249,170,312,808,220,251,2016-07-11,6,7
2277,132,147,358,1801,98,256,2013-04-22,9,7
1332,62,312,272,1678,185,177,2013-02-09,7,19
2207,132,69,647,1922,226,124,2013-10-24,4,17
392,171,165,598,1529,191,130,2014-06-27,4,9
910,144,271,199,1078,185,3,2015-09-17,1,7
991,57,155,380,1909,339,190,2013-11-12,7,1
2692,67,238,102,833,66,336,2016-02-15,6,7
365,46,193,181,1367,78,96,2014-12-24,10,8
62,211,263,407,926,112,183,2014-10-04,9,11
1009,257,87,554,1777,127,347,2015-09-18,8,6
389,102,254,607,1829,388,41,2016-03-04,5,3
1647,162,119,373,876,189,254,2015-08-03,9,2
1023,88,249,371,1722,52,307,2013-09-05,1,8
1518,276,316,410,1419,100,211,2016-06-02,4,6
374,106,154,528,592,433,242,2013-12-12,4,10
2305,161,215,260,1707,48,140,2015-05-25,5,11
2918,102,228,300,1839,380,228,2016-06-01,3,11
1473,107,332,243,1233,262,71,2013-05-16,3,13
1081,2,304,505,1208,48,323,2016-07-11,9,10
1223,171,97,482,200,260,69,2014-01-03,5,18
2525,221,156,115,1672,66,322,2014-08-16,6,2
332,179,302,483,98,267,85,2016-05-22,10,16
826,47,173,3,1915,378,329,2013-01-21,6,5
1387,86,168,475,473,59,321,2015-12-25,2,16
2191,223,118,278,1131,361,213,2016-04-16,1,18
419,105,64,430,282,397,236,2013-09-24,5,13
1323,153,252,367,360,299,342,2016-12-12,9,18
2336,261,296,455,1706,367,201,2013-12-26,3,1
2262,239,102,568,1412,325,237,2016-08-13,6,2
1673,114,74,393,958,47,208,2014-09-04,4,15
1744,110,210,230,834,100,126,2014-06-15,10,1
2521,128,291,342,1479,193,53,2014-10-09,6,11
2999,120,167,153,884,100,40,2015-12-26,1,6
1705,58,271,228,394,127,159,2014-07-25,4,9
2467,239,332,94,795,202,16,2016-08-25,9,10
2826,17,209,445,1792,57,17,2015-03-16,7,18
1395,141,91,105,340,82,244,2013-10-05,3,5
13,180,115,292,1972,117,293,2016-06-15,4,16
1904,112,71,187,437,302,15,2015-11-13,4,14
1317,76,255,536,1125,359,93,2013-02-16,6,16
7,273,324,379,107,388,309,2016-06-14,10,9
345,155,326,59,1129,224,112,2015-09-04,8,4
945,112,187,572,950,383,307,2015-12-03,4,5
2765,167,36,614,418,340,223,2015-04-10,10,16
2628,55,325,226,213,236,268,2015-01-27,9,6
2215,190,171,568,1156,116,158,2015-03-16,1,5
2090,173,331,644,1547,265,303,2016-12-16,5,18
5,137,84,19,1363,171,11,2014-06-19,1,10
1191,63,212,370,208,352,110,2014-06-17,1,17
2588,267,38,435,525,263,268,2014-04-01,2,19
1197,186,7,501,1661,415,242,2015-11-13,7,16
2616,58,280,27,1105,211,345,2015-08-20,4,2
1209,279,108,591,519,186,232,2016-07-25,6,13
73,75,31,325,88,253,259,2016-02-26,6,5
701,172,317,141,1110,224,209,2013-01-04,8,5
50,164,195,214,1434,423,22,2014-12-21,9,17
838,34,219,296,1087,112,123,2015-03-06,3,1
306,184,137,309,184,17,8,2014-04-15,9,8
2742,12,272,369,688,89,91,2015-03-16,4,8
2308,87,311,629,1953,212,122,2014-03-13,6,17
2697,239,216,44,1956,281,253,2015-10-04,6,10
2841,12,52,49,1575,314,256,2013-05-06,6,10
1146,158,343,196,418,424,158,2014-09-16,2,14
307,61,265,566,1429,55,128,2014-05-03,6,3
318,161,60,547,339,43,292,2014-02-14,5,16
2834,71,174,288,602,271,322,2015-08-03,6,19
181,136,82,502,522,310,162,2015-02-23,10,13
2393,129,24,434,338,386,283,2016-12-18,7,2
1734,159,131,25,581,434,337,2015-11-02,1,5
2168,296,290,470,1053,119,66,2015-01-04,3,8
2145,46,310,98,826,264,150,2015-06-12,3,14
2098,179,100,261,1864,291,1,2016-09-25,9,7
5,288,344,359,1854,165,332,2015-03-16,5,8
1670,218,50,76,1519,248,322,2013-06-20,8,16
2354,239,4,454,963,115,145,2015-06-15,9,12
2423,113,146,32,719,275,27,2013-12-23,4,9
966,36,147,281,318,240,99,2014-02-27,6,19
1166,36,12,645,1034,257,168,2015-06-23,9,1
730,181,53,46,198,422,29,2016-06-13,1,5
901,186,169,525,967,342,151,2014-08-10,9,13
1588,225,307,374,218,265,345,2013-02-26,7,6
4,257,105,646,805,183,147,2016-08-03,9,18
717,264,60,536,1493,309,80,2016-09-07,10,9
2574,46,7,135,561,148,203,2013-08-19,1,17
890,158,102,397,447,330,285,2015-07-18,2,6
339,192,62,482,941,162,245,2016-11-19,3,19
1477,174,130,462,1162,441,302,2013-06-07,4,6
1357,200,281,260,528,309,330,2014-02-27,2,8
1835,177,36,155,1359,181,240,2014-11-25,10,14
1189,103,113,612,237,427,38,2016-03-15,9,14
269,159,76,512,1999,443,238,2016-12-20,4,12
2486,221,162,285,894,348,128,2016-02-10,10,6
778,148,249,67,1079,78,7,2014-09-04,4,19
2654,71,281,551,661,35,199,2013-02-05,8,1
1041,270,117,457,523,368,274,2014-01-21,10,14
1338,18,30,140,1998,285,157,2014-10-07,5,6
2058,251,169,326,1518,213,124,2013-09-07,7,10
2273,25,155,396,1292,297,290,2014-11-21,3,14
2020,166,79,523,103,36,317,2016-10-14,1,1
1726,178,162,489,456,226,110,2015-06-25,3,6
981,262,165,160,1202,95,129,2015-10-17,4,14
2472,262,70,94,892,193,183,2016-05-21,4,4
624,213,95,167,1762,342,181,2016-09-16,7,6
2108,191,281,198,1025,354,164,2013-09-27,1,10
2112,185,317,548,1666,261,63,2014-01-20,8,18
464,235,312,164,790,44,254,2016-03-21,6,6
1592,226,116,320,101,421,46,2016-05-24,8,18
487,204,83,2,787,189,282,2016-06-04,8,7
861,189,193,84,1817,24,194,2014-04-28,8,10
2385,204,105,429,1990,1,252,2016-09-02,6,11
200,242,80,370,627,24,221,2013-12-28,7,13
1858,281,235,553,1479,303,204,2015-11-10,8,1
2934,51,243,628,465,160,47,2014-12-11,6,3
1201,164,319,282,677,32,305,2015-09-06,8,5
2618,250,257,407,84,282,53,2013-11-11,8,16
729,40,136,232,1477,103,336,2016-01-18,7,5
392,17,263,3,52,336,291,2015-12-05,1,2
2377,86,315,246,1263,208,20,2013-10-25,3,15
594,233,22,0,304,435,14,2015-03-08,6,16
1710,232,146,39,281,117,154,2016-12-25,10,19
1469,50,261,590,1727,406,262,2015-11-17,1,14
1781,88,347,364,614,124,339,2016-11-08,6,15
810,108,205,480,1724,32,112,2013-05-10,3,5
2036,37,49,264,1438,437,253,2016-10-28,3,8
1327,30,327,341,895,206,278,2015-02-10,8,5
2360,243,65,157,723,325,11,2015-08-18,9,3
1406,192,29,47,528,400,227,2016-06-28,8,13
2014,41,53,441,244,97,21,2016-08-28,6,3
1275,154,8,72,302,282,6,2014-01-22,10,12
1732,240,88,110,687,135,78,2013-02-04,5,16
2192,276,33,492,484,220,308,2014-07-18,5,10
919,0,343,188,1538,58,227,2014-02-01,5,16
1194,147,56,328,1983,5,90,2016-01-20,9,5
1942,96,337,404,478,183,268,2014-10-08,9,7
779,193,274,461,1479,391,287,2014-01-09,8,15
1211,151,34,421,1896,210,228,2015-02-22,2,13
1920,94,323,115,89,267,8,2015-05-25,10,14
